# Avida Dominant Data
# Thu Jan 31 20:38:21 2019
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

4900 843776 397 2125.38 0.00251889 114 114 0 8 0 0 163 0 2125.38 330844 114-aaatr 
5000 835584 389 2148.03 0.00257069 112 112 0 6 0 0 170 0 2148.03 342664 112-aacmj 
5100 880367 409.467 2150.02 0.0024422 116 115.667 0 9 0 0 161 0 2157.89 348669 116-aaajm 
5200 851968 402 2119.32 0.00248756 112 112 0 8 0 0 171 0 2119.32 356648 112-aacqk 
5300 868352 399 2176.32 0.00250627 114 114 0 8 0 0 177 0 2176.32 357171 114-aabcg 
5400 1.65478e+006 386 4287.01 0.00259067 112 112 0 10 3 2 177 0 4287.01 373951 112-aacur 
5500 869697 415.672 2092.29 0.00240575 116 116 0 7 0 0 175 0 2117.26 363088 116-aaamr 
5600 863297 410.809 2101.48 0.00243423 115 115 0 14 2 1 173 0 2137.91 383083 115-aaawm 
5700 1.67117e+006 385 4340.7 0.0025974 112 111.977 0 8 2 1 187 0 4340.7 390401 112-aadbh 
5800 1.67117e+006 379 4409.41 0.00263852 111 110.957 0 10 4 4 192 0 4409.41 403177 111-aadlo 
5900 1.6384e+006 376 4357.45 0.00265957 110 110 0 9 0 0 191 0 4357.45 403428 110-aadvb 
6000 1.6384e+006 382 4289.01 0.0026178 111 111 0 8 0 0 189 0 4289.01 403716 111-aadls 
6100 1.60563e+006 385 4170.47 0.0025974 109 109 0 9 0 0 189 0 4170.47 404792 109-aadaj 
6200 1.60563e+006 383 4192.25 0.00261097 109 109 0 11 0 0 196 0 4192.25 420202 109-aadew 
6300 1.65478e+006 385 4298.14 0.0025974 111 111.225 0 9 2 1 196 0 4298.14 435608 111-aadva 
6400 1.60563e+006 380 4225.35 0.00263158 111 111 0 9 0 0 196 0 4225.35 438974 111-aadws 
6500 1.55648e+006 362 4299.67 0.00276243 105 105 0 11 1 1 204 0 4299.67 441072 105-aaapi 
6600 1.6516e+006 373.806 4418.33 0.00267519 108 108 0 11 0 0 191 0 4424.56 450919 108-aaclm 
6700 1.4409e+006 369.797 3895.5 0.00270419 107 107 0 8 3 3 196 0 4339.55 429861 107-aabli 
6800 1.62202e+006 268 6052.3 0.00373134 109 109 0 9 0 0 204 0 6052.3 472210 109-aadug 
6900 1.62202e+006 268 6052.3 0.00373134 109 109 0 10 1 0 204 0 6052.3 472210 109-aadug 
7000 1.74724e+006 403.679 4328.34 0.00247722 114 114 0 7 0 0 205 0 4390.75 489827 114-aabuc 
7100 1.6384e+006 373 4392.49 0.00268097 107 107 0 7 0 0 211 0 4392.49 480233 107-aabse 
7200 1.70394e+006 397 4292.03 0.00251889 112 112 0 8 4 3 213 0 4292.03 505587 112-aaech 
7300 1.62202e+006 269 6029.8 0.00371747 109 109 0 7 0 0 208 0 6029.8 513452 109-aaejx 
7400 1.62202e+006 372 4360.26 0.00268817 109 109 0 8 2 1 216 0 4360.26 515913 109-aaejv 
7500 1.60563e+006 271 5924.84 0.00369004 109 109 0 7 2 0 212 0 5924.84 527585 109-aaepp 
7600 1.60563e+006 375 4281.69 0.00266667 107 107 0 8 1 0 207 0 4281.69 536166 107-aacbn 
7700 1.65478e+006 389 4253.94 0.00257069 110 110 0 9 1 0 235 0 4253.94 540827 110-aafjb 
7800 1.60563e+006 271 5924.84 0.00369004 109 109 0 9 0 0 214 0 5924.84 552607 109-aafcg 
7900 1.60563e+006 267 6013.6 0.00374532 109 109 0 8 0 0 213 0 6013.6 545685 109-aaezi 
8000 1.62202e+006 270 6007.47 0.0037037 109 109 0 10 0 0 217 0 6007.47 570370 109-aafok 
8100 1.62202e+006 382 4246.12 0.0026178 109 109 0 9 0 0 221 0 4246.12 574430 109-aafsr 
8200 1.67117e+006 385 4340.7 0.0025974 109 109 0 8 0 0 215 0 4340.7 587558 109-aagam 
8300 1.57286e+006 373 4216.79 0.00268097 106 106.038 0 9 1 1 214 0 4216.79 585894 106-aabfg 
8400 1.6384e+006 274 5979.56 0.00364964 109 109 0 10 2 0 231 0 5979.56 595839 109-aaggb 
8500 1.58925e+006 273 5821.42 0.003663 108 108 0 9 0 0 229 0 5821.42 604191 108-aaduf 
8600 1.67117e+006 277 6033.1 0.00361011 109 109 0 13 1 1 233 0 6033.1 607009 109-aagnl 
8700 1.62202e+006 272 5963.29 0.00367647 110 110 0 16 0 0 228 0 5963.29 610361 110-aafwn 
8800 1.62202e+006 274 5919.77 0.00364964 109 109 0 11 0 0 229 0 5919.77 621766 109-aagyu 
8900 1.6384e+006 272 6023.53 0.00367647 109 109 0 9 5 5 233 0 6023.53 642148 109-aahlj 
9000 1.47456e+006 246 5994.15 0.00406504 101 101 0 13 1 1 234 0 5994.15 641460 101-aabxo 
9100 1.6384e+006 272 6023.53 0.00367647 109 109 0 9 0 0 230 0 6023.53 634465 109-aahgk 
9200 1.65478e+006 272 6083.76 0.00367647 110 110 0 9 1 1 236 0 6083.76 660980 110-aagev 
9300 1.62202e+006 277 5855.65 0.00361011 108 108 0 11 0 0 241 0 5855.65 660130 108-aaeod 
9400 6.16038e+006 390 15795.9 0.0025641 103 103 0 8 4 1 252 0 15795.9 686179 103-aaaty 
9500 6.16038e+006 403 15286.3 0.00248139 102 102.067 0 11 2 1 253 0 15286.3 693349 102-aabft 
9600 6.09485e+006 389 15668 0.00257069 102 102 0 12 0 0 257 0 15668 700838 102-aabic 
9700 1.62202e+006 273 5941.45 0.003663 109 109 0 10 1 1 245 0 5941.45 695621 109-aaipq 
9800 6.29146e+006 397 15847.5 0.00251889 103 103 0 10 3 1 254 0 15847.5 712135 103-aabiu 
9900 6.29146e+006 406 15496.2 0.00246305 104 104 0 14 0 0 259 0 15496.2 718333 104-aabek 
10000 6.29146e+006 406 15496.2 0.00246305 104 104 0 12 4 2 259 0 15496.2 718333 104-aabek 
10100 6.22592e+006 399 15603.8 0.00250627 102 102 0 10 2 1 262 0 15603.8 733339 102-aabyc 
10200 6.09485e+006 386 15789.8 0.00259067 101 101 0 11 2 1 264 0 15789.8 740309 101-aaclr 
10300 6.16038e+006 391 15755.5 0.00255754 101 101 0 10 0 0 264 0 15755.5 744607 101-aacnr 
10400 6.16038e+006 400 15401 0.0025 102 102 0 11 3 3 262 0 15401 738582 102-aacaq 
10500 6.16038e+006 384 16042.7 0.00260417 102 102 0 10 2 2 273 0 16042.7 762094 102-aacnx 
10600 6.42253e+006 416 15438.8 0.00240385 106 105.96 0 14 1 0 267 0 15438.8 764382 106-aablz 
10700 6.16038e+006 402 15324.3 0.00248756 101 101 0 11 0 0 270 0 15324.3 767359 101-aacvo 
10800 6.16038e+006 383 16084.6 0.00261097 102 102 0 11 0 0 275 0 16084.6 778129 102-aacuo 
10900 6.09485e+006 377 16166.7 0.00265252 102 102 0 9 7 3 276 0 16166.7 791296 102-aaczn 
11000 5.96378e+006 396 15060 0.00252525 102 102.025 0 12 0 0 266 0 15060 775329 102-aacuy 
11100 6.09485e+006 381 15997 0.00262467 99 99 0 10 2 0 273 0 15997 802280 099-aabcj 
11200 1.5401e+006 389 3959.12 0.00257069 100 100 0 8 0 0 274 0 3959.12 803042 100-aaclw 
11300 6.09485e+006 410 14865.5 0.00243902 103 103.074 0 10 0 0 285 0 14865.5 816046 103-aacut 
11400 1.41805e+007 381 37219.2 0.00262467 99 99 0 11 3 2 275 0 500895 813777 099-aabea 
11500 5.96378e+006 384 15530.7 0.00260417 100 100 0 8 0 0 285 0 15530.7 822947 100-aacpu 
11600 5.89824e+006 396 14894.5 0.00252525 100 100 0 10 0 0 278 0 14894.5 837121 100-aacsz 
11700 6.48806e+006 403 16099.4 0.00248139 105 104.826 0 10 4 2 281 0 16099.4 852081 105-aabsx 
11800 6.29146e+006 385 16341.4 0.0025974 103 103 0 9 2 2 278 0 16341.4 845523 103-aadcz 
11900 5.96378e+006 371 16074.9 0.00269542 97 97 0 9 2 1 285 0 16074.9 863150 097-aaagc 
12000 6.35699e+006 397 16012.6 0.00251889 106 106 0 11 3 2 290 0 16012.6 869326 106-aabtd 
12100 6.22592e+006 383 16255.7 0.00261097 100 100 0 12 1 1 287 0 16255.7 873695 100-aadbm 
12200 1.25152e+007 380 32934.7 0.00263158 99 98.8 0 7 1 0 286 0 518769 887201 099-aabow 
12300 6.14728e+006 407.6 15081.6 0.0024534 101 101 0 7 0 0 287 0 15099 895522 101-aaenn 
12400 6.42253e+006 394 16300.8 0.00253807 103 103 0 10 2 2 293 0 16300.8 890097 103-aadnx 
12500 1.04024e+007 368 28267.3 0.00271739 97 97 0 11 0 0 302 0 529987 906633 097-aaajy 
12600 6.16038e+006 396 15556.5 0.00252525 100 100 0 11 3 2 285 0 15556.5 913582 100-aadkm 
12700 9.66656e+006 402.786 23995 0.00248271 104 104 0 9 0 0 289 0 515181 908846 104-aacko 
12800 6.42253e+006 388 16552.9 0.00257732 102 102 0 11 0 0 294 0 16552.9 930983 102-aaesm 
12900 6.35699e+006 390 16300 0.0025641 103 102.93 0 10 3 1 293 0 16300 932013 103-aadyf 
13000 6.29146e+006 400 15728.6 0.0025 104 103.889 0 11 2 1 308 0 15728.6 941277 104-aacpt 
13100 6.09485e+006 373 16340.1 0.00268097 98 98 0 11 1 1 303 0 16340.1 933552 098-aabci 
13200 6.42253e+006 393 16342.3 0.00254453 103 103 0 13 5 2 302 0 16342.3 956706 103-aaeed 
13300 6.35699e+006 393 16175.6 0.00254453 102 102.038 0 15 3 2 298 0 16175.6 957963 102-aafai 
13400 2.83154e+007 361 78436 0.00277008 96 95.7647 0 9 0 0 310 0 540264 975118 096-aaakh 
13500 6.23871e+006 382.195 16323.3 0.00261647 101 101 0 13 4 3 294 0 16426.8 970687 101-aafeh 
13600 8.7993e+006 380 23156.1 0.00263158 99 99 0 10 1 0 301 0 524288 968554 099-aacal 
13700 5.96378e+006 371 16074.9 0.00269542 96 96 0 10 0 0 316 0 16074.9 986442 096-aaalz 
13800 6.01663e+006 356 16900.6 0.00280899 95 95 0 16 0 0 316 0 16936.3 992921 095-aaagd 
13900 5.76717e+006 352 16384 0.00284091 94 94 0 9 6 3 308 0 16384 1011090 094-aaahd 
14000 6.09485e+006 375 16252.9 0.00266667 97 97 0 8 0 0 313 0 16252.9 1013339 097-aabbz 
14100 6.1143e+007 412 148405 0.00242718 106 106 0 11 0 0 313 0 503927 1015766 106-aabyh 
14200 6.02931e+006 378 15950.6 0.0026455 97 97 0 8 0 0 323 0 15950.6 1029599 097-aabfe 
14300 5.96378e+006 417 14301.6 0.00239808 95 95.2941 0 8 0 0 321 0 14301.6 1038971 095-aaamg 
14400 6.02931e+006 291 20719.3 0.00343643 99 99 0 12 1 0 319 0 20719.3 1034009 099-aachs 
14500 4.71859e+007 361 130709 0.00277008 94 94 0 11 1 0 322 0 130709 1057505 094-aaamy 
14600 4.71859e+007 361 130709 0.00277008 94 94 0 13 1 1 326 0 130709 1062391 094-aaaqz 
14700 4.66616e+007 362 128900 0.00276243 94 94.0962 0 13 0 0 331 0 128900 1070416 094-aaawt 
14800 4.61373e+007 356 129599 0.00280899 93 92.9118 0 12 2 1 333 0 129599 1077455 093-aaaqe 
14900 4.50888e+007 353 127730 0.00283286 93 92.9167 0 12 0 0 326 0 127730 1083899 093-aaatf 
15000 4.77102e+007 365 130713 0.00273973 95 95 0 11 0 0 336 0 130713 1084215 095-aabae 
15100 4.87588e+007 375 130023 0.00266667 97 96.9052 0 9 0 0 330 0 130023 1088805 097-aabla 
15200 4.56131e+007 359 127056 0.00278552 93 93 0 9 3 2 334 0 127056 1102479 093-aaayp 
15300 7.54975e+008 387 1.95084e+006 0.00258398 94 94 0 10 1 1 341 0 1.95084e+006 1111421 094-aabui 
15400 7.54975e+008 384 1.96608e+006 0.00260417 94 94 0 20 10 5 344 0 1.96608e+006 1116339 094-aabxg 
15500 7.29809e+008 386 1.8907e+006 0.00259067 94 93.9915 0 13 0 0 344 0 1.8907e+006 1120267 094-aabzu 
15600 7.46586e+008 378 1.9751e+006 0.0026455 93 93 0 9 2 2 347 0 1.9751e+006 1134471 093-aabjl 
15700 6.45923e+008 382.192 1.69005e+006 0.00261649 95 95 0 11 2 2 352 0 1.69534e+006 1139758 095-aabup 
15800 7.54975e+008 385 1.96097e+006 0.0025974 94 94.0471 0 13 0 0 347 0 1.96097e+006 1135973 094-aacig 
15900 7.46586e+008 385 1.93918e+006 0.0025974 94 94 0 10 0 0 348 0 1.93918e+006 1153287 094-aacql 
16000 7.2142e+008 382 1.88853e+006 0.0026178 93 93 0 12 0 0 348 0 1.88853e+006 1163807 093-aabux 
16100 7.54975e+008 385 1.96097e+006 0.0025974 94 94 0 10 4 3 351 0 1.96097e+006 1172176 094-aaczf 
16200 7.46586e+008 385 1.93918e+006 0.0025974 94 94.0283 0 16 9 3 351 0 1.93918e+006 1172563 094-aaczb 
16300 7.38198e+008 381 1.93753e+006 0.00262467 94 94 0 12 4 2 364 0 1.93753e+006 1178464 094-aadaz 
16400 7.63363e+008 390 1.95734e+006 0.0025641 94 94 0 11 4 4 352 0 1.95734e+006 1186961 094-aadeu 
16500 7.54975e+008 411 1.83692e+006 0.00243309 94 94 0 14 1 0 352 0 1.83692e+006 1170982 094-aacyv 
16600 7.38198e+008 381 1.93753e+006 0.00262467 94 94 0 9 3 2 364 0 1.93753e+006 1178464 094-aadaz 
16700 7.46586e+008 383 1.94931e+006 0.00261097 94 93.9863 0 11 1 1 356 0 1.94931e+006 1205007 094-aadni 
16800 7.54975e+008 381 1.98156e+006 0.00262467 94 94 0 11 0 0 360 0 1.98156e+006 1207791 094-aadog 
16900 7.80141e+008 404 1.93104e+006 0.00247525 97 97 0 10 2 1 360 0 1.93104e+006 1211322 097-aabtn 
17000 7.04643e+008 369 1.9096e+006 0.00271003 91 91.3478 0 9 1 1 361 0 1.9096e+006 1236380 091-aaapg 
17100 7.46586e+008 385 1.93918e+006 0.0025974 94 94 0 10 0 0 360 0 1.93918e+006 1240545 094-aaedm 
17200 8.05306e+008 414 1.94518e+006 0.00241546 99 99 0 12 6 3 365 0 1.94518e+006 1217221 099-aaclf 
17300 7.29809e+008 374 1.95136e+006 0.0026738 91 91.0476 0 11 0 0 369 0 1.95136e+006 1255515 091-aaaqp 
17400 7.29809e+008 375 1.94616e+006 0.00266667 92 92 0 11 1 1 358 0 1.94616e+006 1233404 092-aabjg 
17500 7.46586e+008 371 2.01236e+006 0.00269542 93 93 0 12 2 2 369 0 2.01236e+006 1267962 093-aadai 
17600 7.2142e+008 371 1.94453e+006 0.00269542 91 91.0568 0 9 0 0 359 0 1.94453e+006 1270196 091-aaark 
17700 7.46586e+008 383 1.94931e+006 0.00261097 94 94 0 11 1 1 367 0 1.94931e+006 1277219 094-aaepz 
17800 7.29809e+008 370 1.97246e+006 0.0027027 91 91 0 15 0 0 370 0 1.97246e+006 1286810 091-aaatb 
17900 7.80141e+008 407 1.91681e+006 0.002457 97 97 0 10 0 0 375 0 1.91681e+006 1297096 097-aacfq 
18000 7.46586e+008 385 1.93918e+006 0.0025974 95 94.9661 0 9 4 2 370 0 1.93918e+006 1304674 095-aadjq 
18100 7.46586e+008 415 1.799e+006 0.00240964 95 95 0 12 0 0 370 0 1.799e+006 1299986 095-aadjd 
18200 7.38198e+008 377 1.95808e+006 0.00265252 92 92 0 12 0 0 371 0 1.95808e+006 1312769 092-aacea 
18300 7.46586e+008 385 1.93918e+006 0.0025974 94 94 0 14 1 1 363 0 1.93918e+006 1281097 094-aaerh 
18400 7.04643e+008 368 1.91479e+006 0.00271739 90 90 0 14 1 1 376 0 1.91479e+006 1331061 090-aaajg 
18500 7.29809e+008 370 1.97246e+006 0.0027027 92 92 0 13 0 0 368 0 1.97246e+006 1330003 092-aacgi 
18600 7.46586e+008 386 1.93416e+006 0.00259067 93 93 0 15 0 0 377 0 1.93416e+006 1337665 093-aadqu 
18700 7.29809e+008 363 2.01049e+006 0.00275482 91 91 0 12 0 0 373 0 2.01049e+006 1348402 091-aabbg 
18800 7.71752e+008 407 1.8962e+006 0.002457 97 97 0 10 0 0 380 0 1.8962e+006 1355619 097-aacog 
18900 7.38198e+008 382 1.93245e+006 0.0026178 93 93 0 11 1 1 382 0 1.93245e+006 1371867 093-aadyi 
19000 7.38198e+008 385 1.9174e+006 0.0025974 95 95 0 10 5 4 378 0 1.9174e+006 1372168 095-aaeba 
19100 7.13032e+008 358 1.99171e+006 0.0027933 90 90 0 12 1 1 379 0 1.99171e+006 1367202 090-aaaol 
19200 7.13032e+008 365 1.95351e+006 0.00273973 90 90 0 11 7 5 390 0 1.95351e+006 1390628 090-aaara 
19300 7.38198e+008 377 1.95808e+006 0.00265252 93 93 0 10 1 0 377 0 1.95808e+006 1394376 093-aaefj 
19400 7.63363e+008 391 1.95234e+006 0.00255754 96 96 0 9 0 0 385 0 1.95234e+006 1399969 096-aadbt 
19500 7.46586e+008 380 1.9647e+006 0.00263158 95 95 0 14 3 0 396 0 1.9647e+006 1410863 095-aaekp 
19600 7.29809e+008 367 1.98858e+006 0.0027248 90 90 0 8 0 0 381 0 1.98858e+006 1420843 090-aaauw 
19700 7.29809e+008 375 1.94616e+006 0.00266667 92 92 0 11 4 3 378 0 1.94616e+006 1417039 092-aacsk 
19800 6.96254e+008 365 1.90755e+006 0.00273973 89 89.0112 0 12 2 1 384 0 1.90755e+006 1416985 089-aaajh 
19900 6.96254e+008 362.106 1.9228e+006 0.00276163 87 87 0 10 0 0 385 0 1.92868e+006 1436684 087-aaaas 
20000 7.46586e+008 380 1.9647e+006 0.00263158 94 94 0 10 0 0 384 0 1.9647e+006 1453985 094-aagow 
20100 7.54975e+008 381 1.98156e+006 0.00262467 94 94.0224 0 9 0 0 392 0 1.98156e+006 1442451 094-aagmr 
20200 7.46586e+008 389.295 1.9178e+006 0.00256876 94 94 0 14 0 0 390 0 1.92419e+006 1459705 094-aagqp 
20300 7.2142e+008 362 1.99287e+006 0.00276243 90 90.0833 0 13 0 0 385 0 1.99287e+006 1462167 090-aabbv 
20400 7.29809e+008 380.305 1.91902e+006 0.00262948 91 91 0 11 2 2 390 0 1.92562e+006 1472356 091-aabtv 
20500 7.38198e+008 392 1.88316e+006 0.00255102 94 94 0 10 0 0 390 0 1.88316e+006 1482048 094-aagvu 
20600 7.63363e+008 382 1.99833e+006 0.0026178 94 94 0 13 0 0 397 0 1.99833e+006 1490083 094-aagxz 
20700 7.13032e+008 374 1.9065e+006 0.0026738 91 91 0 17 0 0 388 0 1.9065e+006 1489181 091-aabvw 
20800 7.38198e+008 391 1.88797e+006 0.00255754 96 96 0 11 2 1 399 0 1.88797e+006 1500558 096-aadrm 
20900 7.54975e+008 382 1.97637e+006 0.0026178 95 95 0 12 0 0 397 0 1.97637e+006 1501326 095-aafac 
21000 7.38198e+008 379 1.94775e+006 0.00263852 94 94 0 11 0 0 401 0 1.94775e+006 1506476 094-aahcn 
21100 7.13032e+008 360 1.98064e+006 0.00277778 90 89.9189 0 13 0 0 399 0 1.98064e+006 1525182 090-aablg 
21200 7.13032e+008 374 1.9065e+006 0.0026738 91 91 0 9 0 0 393 0 1.9065e+006 1530446 091-aacdp 
21300 6.79477e+008 362 1.87701e+006 0.00276243 89 89 0 12 0 0 397 0 1.87701e+006 1526728 089-aaaxa 
21400 7.63363e+008 393 1.9424e+006 0.00254453 94 94 0 10 4 1 421 0 1.9424e+006 1547696 094-aahmj 
21500 7.54975e+008 397 1.9017e+006 0.00251889 96 96 0 13 1 1 410 0 1.9017e+006 1553944 096-aadyk 
21600 7.13032e+008 369 1.93234e+006 0.00271003 90 90 0 11 1 1 401 0 1.93234e+006 1564485 090-aabuv 
21700 7.38198e+008 377.104 1.95755e+006 0.00265179 93 93 0 14 0 0 398 0 1.96329e+006 1557433 093-aaflu 
21800 7.80141e+008 397 1.96509e+006 0.00251889 96 96 0 13 3 2 415 0 1.96509e+006 1568384 096-aaebl 
21900 7.80141e+008 403 1.93583e+006 0.00248139 97 97 0 10 0 0 414 0 1.93583e+006 1586032 097-aadix 
22000 7.04643e+008 366 1.92525e+006 0.00273224 91 91 0 12 0 0 407 0 1.92525e+006 1587783 091-aacph 
22100 7.04643e+008 359 1.96279e+006 0.00278552 90 90 0 10 0 0 405 0 1.96279e+006 1602780 090-aacci 
22200 6.87866e+008 352 1.95416e+006 0.00284091 89 89 0 11 3 2 405 0 1.95416e+006 1605299 089-aabfh 
22300 7.04643e+008 369.333 1.90789e+006 0.00270759 90 90 0 12 0 0 404 0 1.91479e+006 1616704 090-aaceu 
22400 7.29809e+008 369 1.9778e+006 0.00271003 90 90.0097 0 23 2 1 411 0 1.9778e+006 1605176 090-aaccg 
22500 7.38198e+008 378 1.9529e+006 0.0026455 92 92 0 10 0 0 413 0 1.9529e+006 1623713 092-aaefe 
22600 7.63363e+008 356 2.14428e+006 0.00280899 96 96 0 11 5 3 418 0 2.14428e+006 1629418 096-aaema 
22700 7.2142e+008 379.841 1.89927e+006 0.00263269 92 91.971 0 11 0 0 407 0 1.90348e+006 1642376 092-aaehz 
22800 7.80141e+008 393 1.98509e+006 0.00254453 97 97 0 12 0 0 409 0 1.98509e+006 1653624 097-aadqt 
22900 7.63363e+008 389 1.96237e+006 0.00257069 95 95 0 11 0 0 423 0 1.96237e+006 1656196 095-aafzq 
23000 7.46586e+008 358 2.08544e+006 0.0027933 93 93 0 15 2 0 426 0 2.08544e+006 1660830 093-aagbo 
23100 7.54975e+008 414 1.82361e+006 0.00241546 93 93.0151 0 14 3 1 433 0 1.82361e+006 1661439 093-aagbs 
23200 7.38198e+008 357 2.06778e+006 0.00280112 93 93 0 13 0 0 422 0 2.06778e+006 1675651 093-aagfd 
23300 7.13032e+008 353 2.01992e+006 0.00283286 89 89 0 10 1 0 407 0 2.01992e+006 1668126 089-aabmb 
